"","run","perc.vector","perc.host","num.tsetse","trans"
"76.10",499,5.33425230436184,69.7082571603439,3778.09038634456,-10000
"76.11",499,5.3103756100474,69.6516540398908,3684.96654728448,-9000
"76.12",499,5.28084681311998,69.5759917989667,3567.76276625505,-8000
"76.13",499,5.24453854388006,69.4735079484345,3420.89635536861,-7000
"76.14",499,5.20015408197846,69.332162471647,3237.74372978632,-6000
"76.15",499,5.14622862179189,69.1323979283181,3010.64837787147,-5000
"76.16",499,5.08114171406752,68.8404908742639,2731.09812516276,-4000
"76.17",499,5.00314021037465,68.3934324513823,2390.21497071425,-3000
"76.18",499,4.91034433770621,67.6592871940003,1979.79334377157,-2000
"76.19",499,4.80053207347494,66.3089720630193,1494.26600482254,-1000
"76.20",499,4.66888115835,63.2289260445507,934.189595824943,0
"76.21",499,4.46372834139229,50.6974212909862,312.130039495922,1000
"76.22",499,4.12046828417079,31.4445371025598,104.692536531399,2000
"76.23",499,3.68492493953504,14.4315416608728,35.1644713359085,3000
"76.24",499,3.23489553198942,5.35647371306311,11.816910959774,4000
"76.25",499,2.81653586798688,1.79137987573251,3.97172541066073,5000
"77.10",504,5.36879352567903,57.732210540735,3778.09038634456,-10000
"77.11",504,5.3561490642367,57.7129361747239,3684.96654728447,-9000
"77.12",504,5.3404656600416,57.6870341650195,3567.76276625504,-8000
"77.13",504,5.32110821199361,57.6517205686607,3420.89635536861,-7000
"77.14",504,5.29732702693065,57.6026244558449,3237.74372978631,-6000
"77.15",504,5.26824261229393,57.5325471849635,3010.64837787147,-5000
"77.16",504,5.23282538552007,57.4288805348979,2731.09812516276,-4000
"77.17",504,5.18986053576555,57.2676416018696,2390.21497071425,-3000
"77.18",504,5.13786238048417,56.9975194804446,1979.79334377157,-2000
"77.19",504,5.07476859199643,56.4867516175989,1494.26600482254,-1000
"77.20",504,4.99613327836024,55.2665146914774,934.189595824943,0
"77.21",504,4.86455247605114,49.5388507197908,312.130039495922,1000
"77.22",504,4.61390830431193,37.5683206206768,104.692536531399,2000
"77.23",504,4.22394641908885,21.5225215851196,35.1644713359085,3000
"77.24",504,3.75614241472599,9.23693863499888,11.816910959774,4000
"77.25",504,3.28839893427888,3.29893113276677,3.97172541066073,5000
"78.10",507,5.63391316366904,69.1708597920455,3778.09038634456,-10000
"78.11",507,5.61669207222524,69.133112322265,3684.96654728447,-9000
"78.12",507,5.59531303312865,69.0824488179773,3567.76276625504,-8000
"78.13",507,5.56889847682053,69.0134851608969,3420.8963553686,-7000
"78.14",507,5.53640923663972,68.9177964219552,3237.74372978631,-6000
"78.15",507,5.4966222684645,68.7815642319869,3010.64837787146,-5000
"78.16",507,5.44810176898268,68.5807102667487,2731.09812516275,-4000
"78.17",507,5.38915172804927,68.2697376161618,2390.21497071425,-3000
"78.18",507,5.31770495821729,67.7521887616024,1979.79334377157,-2000
"78.19",507,5.23092678332787,66.7837322451917,1494.26600482254,-1000
"78.20",507,5.12281220617574,64.5163996366255,934.189595824941,0
"78.21",507,4.94298825517727,54.6059561378238,312.130039495921,1000
"78.22",507,4.61835380178437,37.0488036531544,104.692536531399,2000
"78.23",507,4.16806093019637,18.5463299247972,35.1644713359084,3000
"78.24",507,3.67572205512628,7.22528396421257,11.816910959774,4000
"78.25",507,3.20622240488918,2.456605401591,3.97172541066073,5000
"79.10",508,5.4280033061334,65.9990565594091,3778.09038634456,-10000
"79.11",508,5.40681726143273,65.8693008539345,3684.96654728447,-9000
"79.12",508,5.38006106646288,65.6966024287577,3567.76276625504,-8000
"79.13",508,5.34632237856633,65.4640199613728,3420.8963553686,-7000
"79.14",508,5.30381250517249,65.1456539211389,3237.74372978631,-6000
"79.15",508,5.25025710812023,64.7001634271193,3010.64837787147,-5000
"79.16",508,5.1827474034932,64.0578102633493,2731.09812516276,-4000
"79.17",508,5.09753374881365,63.0920185730096,2390.21497071425,-3000
"79.18",508,4.98972418588916,61.5483456596181,1979.79334377157,-2000
"79.19",508,4.85271769363768,58.830491996998,1494.26600482254,-1000
"79.20",508,4.67561416271572,53.1313724441754,934.189595824942,0
"79.21",508,4.39032039388632,35.0967894831333,312.130039495922,1000
"79.22",508,3.96810107695884,17.0787719604363,104.692536531399,2000
"79.23",508,3.50069854298715,6.53881655055934,35.1644713359085,3000
"79.24",508,3.05388520608879,2.20698331568214,11.816910959774,4000
"79.25",508,2.65224043351949,0.703854307276973,3.97172541066073,5000
