"","X","ptrans.ht","ptrans.hg","vinc","wane","ptrans.vh","hinc","hrec","feed","run","X","run","perc.vector","perc.host","num.tsetse","trans"
"847",847,0.073621713199988,0.000680792355225422,0.058489289322185,0.841062297308731,0.659237927319994,0.111700411134803,0.0366971845681993,0.398869637535769,847,847,847,5.32106147106201,70.0071358622428,4138.06751036694,-10000
"851",851,0.0575919103429094,0.00488282853911049,0.0518777822243283,0.461603679651571,0.793679387091426,0.085312668568672,0.0658672251609697,0.35974641811576,851,851,851,5.08392811047793,49.6209792760061,4138.06751036694,-10000
"861",861,0.0380219808532856,0.00492528732826002,0.0525063142305473,0.252397470692692,0.741057728396636,0.169092646083888,0.087564099445617,0.474704901433356,861,861,861,5.18707731741899,50.4770228363268,4138.06751036696,-10000
"866",866,0.0735562197792903,0.00265308178434614,0.0550543251249085,0.281058232545606,0.743393184387917,0.198002151164599,0.082201432903858,0.459113487326307,866,866,866,5.71353173350389,55.166141725887,4138.06751036695,-10000
"868",868,0.0618332396971248,0.000898234146117466,0.0581579825630567,0.329540180572518,0.336281573469844,0.122696467585241,0.0170040196799499,0.460079687821756,868,868,868,5.68648845680837,81.582934907501,4138.06751036695,-10000
"870",870,0.0708857196174003,0.00303116530919215,0.0367323590541724,0.999137416862529,0.309195818259567,0.175935642808738,0.0622709710754765,0.352288795790984,870,870,870,5.92349315069333,62.4390575141964,4138.06751036695,-10000
"884",884,0.0620553550434299,0.00245211572421365,0.0569111335604607,0.748477158782608,0.438114340239065,0.150247739594554,0.0767055823780131,0.481869121139481,884,884,884,5.28959873783487,57.3708703676058,4138.06751036695,-10000
"887",887,0.0455188773008063,0.00302237236458459,0.0569555144257145,0.216154859016945,0.756695588879101,0.142946943829488,0.0249327594794876,0.41252925490619,887,887,887,5.85301761939034,75.5287967352695,4138.06751036694,-10000
"906",906,0.0586280991044641,0.00316273906032206,0.0484639978867723,0.414096677688509,0.529395044123195,0.114785253728181,0.0499541132371174,0.365024308212179,906,906,906,5.2372182742575,60.5365299084972,4138.06751036695,-10000
"926",926,0.0355242586821131,0.00369942276974209,0.0506184474914567,0.206883107424027,0.531927842584392,0.127096327803563,0.0504054825716458,0.493663311820361,926,926,926,4.99910576511229,58.0911524334952,4138.06751036694,-10000
"928",928,0.0522255786236376,0.00251077024802798,0.0640471002340705,0.748827896831634,0.453279449720215,0.0887003390243898,0.0160090102515552,0.340515066649765,928,928,928,5.79834325457831,80.9584394713284,4138.06751036695,-10000
"937",937,0.0787980399057828,0.00159896145111648,0.0629772575951802,0.9234402441931,0.642255441740761,0.199036773705607,0.0916539996700963,0.458091214315811,937,937,937,5.62765770926496,59.4436671732359,4138.06751036694,-10000
"941",941,0.0789429335296899,0.00160603298802744,0.0516183009543146,0.660146001043103,0.55533048999412,0.111486916772183,0.0625831575489584,0.463595322457375,941,941,941,5.43458546528979,57.0435902073263,4138.06751036694,-10000
"947",947,0.0529188420497812,0.00199690978197264,0.0412102239913462,0.289597907017411,0.708869516918808,0.186897436050636,0.0219096317697452,0.35434987038176,947,947,947,5.56443012492944,81.2980828173703,4138.06751036693,-10000
"949",949,0.0781178536896221,0.00365997679513879,0.0384359973088683,0.440645151510574,0.297163737845048,0.119547453830857,0.0879525966816892,0.47179433721886,949,949,949,5.69407950991111,46.4665317464017,4138.06751036695,-10000
"959",959,0.0189212523814477,0.00463623958790326,0.0530505157829495,0.351512014309482,0.595697893735301,0.16132140830212,0.0358653486224493,0.418624183439611,959,959,959,5.26582117624101,72.3703272335206,4138.06751036694,-10000
"960",960,0.0675289180544205,0.000552459112696815,0.0646737597771843,0.645529826094101,0.589308113400312,0.120746217935905,0.0180552256810731,0.387625881368527,960,960,960,5.68069699622984,82.857162658519,4138.06751036695,-10000
"964",964,0.0570235521128029,0.00496662496123347,0.0657779718310417,0.245319521943734,0.625924495004583,0.0921689550704633,0.0846472448471352,0.498230429359401,964,964,964,5.25009916073034,42.0555862283459,4138.06751036694,-10000
"968",968,0.0572037731303647,0.00437838652485865,0.0335977575339998,0.931759353964119,0.682645378089976,0.0903358877991326,0.0761901720992425,0.461920184679213,968,968,968,5.44106476969862,48.8614057341584,4138.06751036694,-10000
"979",979,0.0545769063876383,0.0035459021423175,0.0389542688211969,0.410267165247623,0.403348181402124,0.109924293890192,0.031941308394511,0.354675555900205,979,979,979,5.89456091052229,69.1747306136107,4138.06751036695,-10000
"982",982,0.0521158426611871,0.00259764688555733,0.0464007973386363,0.457271662397112,0.655321862735506,0.119312863220088,0.0226259196676877,0.340199310037113,982,982,982,5.65660262080748,78.1792909485898,4138.06751036694,-10000
"995",995,0.0654702048526891,0.00208218476676033,0.0380063290864384,0.518038716023222,0.496059336842131,0.0686567384820432,0.0273467946256239,0.446195464204259,995,995,995,5.82497038100239,66.5143047901626,4138.06751036693,-10000
